
On The Move Personal Fitness,www.2505643441.yp.ca,,250-564-3441,B-2582 Queensway,Prince George,BC ,V2L 1M9,fitness
Curves,www.2505648822.yp.ca,,250-564-8822,2-556 North Nechako Road,Prince George,BC ,V2K 1A1,fitness
Vanderhoof Health & Fitness,www.2505675557.yp.ca,,250-567-5557,106 E 1st St,Vanderhoof,BC ,V0J 3A0,fitness
Curves,www.2505675661.yp.ca,,250-567-5661,183 E Columbia,Vanderhoof,BC ,V0J 3A0,fitness
Sun Peaks Fitness,www.2505788080.yp.ca,,250-578-8080,114 3190 Creekside Way GD Stn Main,Kamloops,BC ,V2C 5K2,fitness
Atlas Chiropractic & Body Balance,www.2505856325.yp.ca,,250-585-6325,4-4515 Uplands Drive,Nanaimo,BC ,V9T 6M8,fitness
Shape You're In The,www.2505856838.yp.ca,,250-585-6838,4474 Wellington Road,Nanaimo,BC ,V9T 2H3,fitness
Alter Ego Fitness Experience,www.2505903488.yp.ca,,250-590-3488,3357 Wellsmith Crescent,Victoria,BC ,V9C 2G8,fitness
Little Bears Child Care,www.lexieslittlebears.com,,250-590-3603,1931 Millstream Road,Victoria,BC ,V9B 6E2,fitness
MedEx Fitness Centre,www.2505906170.yp.ca,,250-590-6170,475 Simcoe Street,Victoria,BC ,V8V 4T4,fitness
Crossfit Taranis,www.2505908348.yp.ca,,250-590-8348,3-933 Ellery Street,Victoria,BC ,V9A 4R9,fitness
Curves Bowen Rd,www.2505913213.yp.ca,,250-591-3213,102-1808 Bowen Road,Nanaimo,BC ,V9S 5W4,fitness
Victoria Exercise Rehabilitation Centre,www.2505922292.yp.ca,,250-592-2292,1830 Oak Bay Avenue,Victoria,BC ,V8R 6R2,fitness
Cabrita Anna Dr & Chin Jack Dr,www.2505922521.yp.ca,,250-592-2521,125-3066 Shelbourne Street,Victoria,BC ,V8R 6T9,fitness
VI Fitness For Women,www.2505953354.yp.ca,,250-595-3354,2040 Oak Bay Avenue,Victoria,BC ,V8R 1E4,fitness
Mothering Touch Centre,www.2505954905.yp.ca,,250-595-4905,975 Fort Street,Victoria,BC ,V8V 3K3,fitness
Recreation Oak Bay,www.2505957946.yp.ca,,250-595-7946,1975 Bee Street,Victoria,BC ,V8R 5E6,fitness
Sears Health Food & Fitness Shops,www.sears.ca,,250-595-9111,3190 Shelbourne Street,Victoria,BC ,V8T 3A8,fitness
Inch By Inch Toning,www.2505964624.yp.ca,,250-596-4624,Suite 205-411 Quebec St,Prince George,BC ,V2L 1W5,fitness
Curves,www.2505982311.yp.ca,,250-598-2311,2545 Musgrave Street,Victoria,BC ,V8R 5Y3,fitness
Gold's Gym,www.2506141515.yp.ca,,250-614-1515,760 Victoria Street,Prince George,BC ,V2L 2K6,fitness
Treasure Cove Hotel,www.2506149111.yp.ca,,250-614-9111,2005 Hwy 97 S,Prince George,BC ,V2N 7A3,fitness
Coast Prince Rupert Hotel,www.coasthotels.com,,250-624-6711,118 6th Street,Prince Rupert,BC ,V8J 3L7,fitness
Gym The,www.2506246789.yp.ca,,250-624-6789,501 3rd Avenue West,Prince Rupert,BC ,V8J 1L9,fitness
Coast Prince Rupert Hotel,www.coasthotels.com,,250-624-9333,106 6th St,Prince Rupert,BC ,V8J 3L7,fitness
Sisters' Pace Fitness,www.2506277223.yp.ca,,250-627-7223,820 3rd Avenue West,Prince Rupert,BC ,V8J 1M6,fitness
Mj Ladies Gym Inc,www.2506325239.yp.ca,,250-632-5239,311 City Centre,Kitimat,BC ,V8C 1T6,fitness
Pro Fitness,www.2506327737.yp.ca,,250-632-7737,107 Nechako Centre,Kitimat,BC ,V8C 1M8,fitness
Beaudette's Family Health & Fitness Center,www.beaudettefamilyfitness.ca,,250-635-5322,111-4717 Lakelse Avenue,Terrace,BC ,V8G 1R5,fitness
BBL Health & Fitness Centre,www.2506355674.yp.ca,,250-635-5674,103-4931 Keith Avenue,Terrace,BC ,V8G 1K7,fitness
Coast Inn Of The West The,www.coasthotels.com,,250-635-6300,4620 Lakelse Avenue,Terrace,BC ,V8G 1R1,fitness
North Coast Health & Fitness Centre Ltd,www.2506356500.yp.ca,,250-635-6500,4818E Highway 16 West,Terrace,BC ,V8G 1L6,fitness
Curves,www.2506388800.yp.ca,,250-638-8800,3228 Kalum Street,Terrace,BC ,V8G 2N1,fitness
Fresh Fitness Co The,www.2506422377.yp.ca,,250-642-2377,Suite 1140-6660 Sooke Rd,Sooke,BC ,V0S 1N0,fitness
Curves,www.2506424491.yp.ca,,250-642-4491,6633B Sooke Road,Sooke,BC ,V9Z 0A3,fitness
Odyssey Health & Fitness Centres,www.2506427111.yp.ca,,250-642-7111,6625 Sooke Rd,Sooke,BC ,V9Z 0A3,fitness
Vi Fitness Centre,www.vifitness.ca,,250-652-5444,6772 Oldfield Road,Saanichton,BC ,V8M 2A3,fitness
Body Barn Fitness & Tanning The,www.2506553393.yp.ca,,250-655-3393,2245 James White Boulevard,Sidney,BC ,V8L 1Z5,fitness
Insideout Movement Therapy,www.2506553763.yp.ca,,250-655-3763,9617 Sixth Street,Sidney,BC ,V8L 2W1,fitness
Puckett's Noble House of Karate Ltd,www.2506561558.yp.ca,,250-656-1558,9182 East Saanich Road,North Saanich,BC ,V8L 1H7,fitness
Health Within Spinal Fitness Centre,www.healthwithin.ca,,250-656-2060,9741 Fifth Street,Sidney,BC ,V8L 2W9,fitness
Panorama Recreation,www.2506567271.yp.ca,,250-656-7271,1885 Forest Park Drive,North Saanich,BC ,V8L 4A3,fitness
Curves,www.2506569870.yp.ca,,250-656-9870,Suite C-2425 Bevan Ave,Sidney,BC ,V8L 4R7,fitness
Curves,www.2506753039.yp.ca,,250-675-3039,1266 Trans Canada Hwy,Sorrento,BC ,V0E 2W0,fitness
Shuswap Fitness,www.2506755377.yp.ca,,250-675-5377,H 2682 Fairway Hills,Sorrento,BC ,V0E 2W0,fitness
Contours Fitness,www.2506923692.yp.ca,,250-692-3692,870 W Highway 16,Burns Lake,BC ,V0J 1E0,fitness
Firestar Fitness Studio,www.2506996655.yp.ca,,250-699-6655,111 Chowsunket,Fraser Lake,BC ,V0J 1S0,fitness
Warrior's Realm Muay Thai & MMA Academy,www.2507030092.yp.ca,,250-703-0092,2785 Mansfield Drive,Courtenay,BC ,V9N 2M2,fitness
Comox Valley Fitness,www.2507030352.yp.ca,,250-703-0352,C-2920 Moray Avenue,Courtenay,BC ,V9N 7S7,fitness
Island Pilates & Fitness,www.2507032673.yp.ca,,250-703-2673,303 13th Street,Courtenay,BC ,V9N 9G5,fitness
Sculpt-Pilates Yoga & Training Studio,www.2507120678.yp.ca,,250-712-0678,2-538 Yates Road,Kelowna,BC ,V1V 2V8,fitness
Body & Soul Health & Fitness Club,www.2507121663.yp.ca,,250-712-1663,105-2303 Leckie Road,Kelowna,BC ,V1X 6Y5,fitness
Fitness Edge Health Club,www.fitnessedgehealth.ca,,250-714-0101,111 Nicol Street,Nanaimo,BC ,V9R 4T1,fitness
Nanaimo Athletic Club Ltd,www.2507161111.yp.ca,,250-716-1111,1451 Bowen Road,Nanaimo,BC ,V9S 1G4,fitness
Curves,www.2507167272.yp.ca,,250-716-7272,105-50 Tenth Street,Nanaimo,BC ,V9R 6L1,fitness
Fitness Network Co Ltd,www.2507202290.yp.ca,,250-720-2290,2920 3rd Avenue,Port Alberni,BC ,V9Y 2A7,fitness
Dragon Martial Arts Academy,www.2507209556.yp.ca,,250-720-9556,2984 3rd Avenue,Port Alberni,BC ,V9Y 2A7,fitness
Curves,www.2507213200.yp.ca,,250-721-3200,202-1595 McKenzie Avenue,Victoria,BC ,V8N 1A4,fitness
Curves,www.2507230220.yp.ca,,250-723-0220,4205 6th Avenue,Port Alberni,BC ,V9Y 4N1,fitness
Alberni Fitness Centre,www.2507232133.yp.ca,,250-723-2133,4795 Gertrude Street,Port Alberni,BC ,V9Y 6K4,fitness
Gayle's Fashion & Fitness,www.2507232623.yp.ca,,250-723-2623,3072 4th Avenue,Port Alberni,BC ,V9Y 2B9,fitness
Lifestyles Plus,www.2507239675.yp.ca,,250-723-9675,2996 2nd Avenue,Port Alberni,BC ,V9Y 1Z2,fitness
Alternative Tofino's Indoor Climbing Gym The,www.2507258777.yp.ca,,250-725-8777,B 681 Industrial Way,Tofino,BC ,V0R 2Z0,fitness
West Coast Motel On The Harbour,www.2507267732.yp.ca,,250-726-7732,279 Hemlock St,Ucluelet,BC ,V0R 3A0,fitness
Victoria Pilates,www.victoriapilates.ca,info@pilatesvictoria.com,250-727-0075,5325 Cordova Bay Road,Saanich,BC ,V8Y 2L3,fitness
Westcoast Taekwon-Do,www.2507277766.yp.ca,,250-727-7766,3-4011 Quadra Street,Victoria,BC ,V8X 1K1,fitness
Quadra 24hr Sports Club,www.2507277877.yp.ca,,250-727-7877,3946 Quadra Street,Saanich,BC ,V8X 1J6,fitness
Pinnacle Health Fitness,www.2507297296.yp.ca,,250-729-7296,40-1925 Bowen Road,Nanaimo,BC ,V9S 1H1,fitness
Progressive Fitness Personal Training,www.2507324645.yp.ca,,250-732-4645,1262 Kathleen Drive,Duncan,BC ,V9L 5R7,fitness
U-Dog Fitness & Behavior,www.2507418364.yp.ca,,250-741-8364,1815 Bowen Road,Nanaimo,BC ,V9S 1H1,fitness
Valley Health & Fitness,www.valleyhealthandfitness.ca,,250-743-0511,1-1400 Cowichan Bay Road RR 3,Cobble Hill,BC ,V0R 1L3,fitness
Arbutus Ridge,www.arbutusridge.com,info@arbutusridge.com,250-743-3000,3645 Highcourt Lane Ss 2,Cobble Hill,BC ,V0R 1L1,fitness
Curves,www.2507435255.yp.ca,,250-743-5255,C 845 Deloume Rd,Cobble Hill,BC ,V0R 1L0,fitness
Island Fitness Mill Bay,www.2507437600.yp.ca,,250-743-7600,27-850 Shawnigan Lake Mill Bay Road RR 2,Mill Bay,BC ,V0R 2P2,fitness
Victoria Sun Spa,www.2507441202.yp.ca,,250-744-1202,4462 West Saanich Road,Victoria,BC ,V8Z 3E9,fitness
Fit Stop Fitness For Women,www.2507460102.yp.ca,,250-746-0102,A5-5838 Trans Canada Highway,Duncan,BC ,V9L 3S1,fitness
Island Saving Centre,www.2507460450.yp.ca,,250-746-0450,2687 James Street,Duncan,BC ,V9L 2X5,fitness
Duncan Squash & Fitness Club,www.2507461525.yp.ca,,250-746-1525,60 Queens Road,Duncan,BC ,V9L 2W4,fitness
Law's Institute Of Self Defense,www.2507468435.yp.ca,,250-746-8435,361 Festubert Street,Duncan,BC ,V9L 3T1,fitness
Curves,www.2507480709.yp.ca,,250-748-0709,115 Ingram Street,Duncan,BC ,V9L 1N8,fitness
Fit-Co Cardio & Fitness Centre,www.2507482202.yp.ca,,250-748-2202,2-5880 York Road,Duncan,BC ,V9L 3S4,fitness
Movement Unlimited,www.2507482223.yp.ca,,250-748-2223,5784 Garden Street,Duncan,BC ,V9L 3V9,fitness
Playground The,www.2507485134.yp.ca,,250-748-5134,Suite 102-5462 Trans Canada Hwy,Duncan,BC ,V9L 6W4,fitness
Link Salon & Spa,www.2507496710.yp.ca,,250-749-6710,87 South Shore,Lake Cowichan,BC ,V0R 2G0,fitness
Lisa's Fit Stop,www.2507496745.yp.ca,,250-749-6745,29 Renfrew,Lake Cowichan,BC ,V0R 2G0,fitness
North Ridge Fitness Centre Ltd,www.2507510505.yp.ca,,250-751-0505,901-5800 Turner Road,Nanaimo,BC ,V9T 6J4,fitness
Lifestyle Health & Fitness Center,www.2507512348.yp.ca,,250-751-2348,3255 Stephenson Point Road,Nanaimo,BC ,V9T 1K3,fitness
Able Body Consulting,www.2507517555.yp.ca,,250-751-7555,3024 Barons Road,Nanaimo,BC ,V9T 4B5,fitness
Romper Room Rock,www.2507517625.yp.ca,,250-751-7625,4385 Boban Drive,Nanaimo,BC ,V9T 5V9,fitness
Curves Qualicum Beach,www.2507523399.yp.ca,,250-752-3399,Suite 1-141 Fourth Ave E,Qualicum Beach,BC ,V9K 1N6,fitness
Bodysculptors Fitness,www.2507525553.yp.ca,,250-752-5553,Suite 1-225 Second Ave W,Qualicum Beach,BC ,V9K 2S5,fitness
Anytime Fitness,www.2507532336.yp.ca,,250-753-2336,118-50 Tenth Street,Nanaimo,BC ,V9R 6L1,fitness
Full On Fitness,www.2507533900.yp.ca,,250-753-3900,2030 Boxwood Road,Nanaimo,BC ,V9S 5W7,fitness
Cutter's Bistro,www.coasthotels.com,,250-753-6601,11 Bastion Street,Nanaimo,BC ,V9R 6E4,fitness
Taoist Tai Chi,www.2507536905.yp.ca,,250-753-6905,1724 Bowen Road,Nanaimo,BC ,V9S 1G9,fitness
Advantage Health & Fitness Exercise Equipment,www.2507537368.yp.ca,,250-753-7368,319A Selby Street,Nanaimo,BC ,V9R 2R4,fitness
Nanaimo Squash Club,www.nanaimo.ca,,250-754-3123,256 Wallace Street,Nanaimo,BC ,V9R 5B3,fitness
Harbour City Fitness & Tanning,www.2507546332.yp.ca,,250-754-6332,1-1 Terminal Avenue North,Nanaimo,BC ,V9R 5R4,fitness
Pure Self Defence Studios,www.2507546996.yp.ca,,250-754-6996,1722 Bowen Road,Nanaimo,BC ,V9S 1G9,fitness
Blue Heron Natural Health Centre,www.2507551930.yp.ca,,250-755-1930,2-1551 Estevan Road,Nanaimo,BC ,V9S 3Y3,fitness
Shima Karate School,www.2507561055.yp.ca,,250-756-1055,7-4286 Departure Bay Road,Nanaimo,BC ,V9T 5K7,fitness
Vi Fitness Centre,www.2507562985.yp.ca,,250-756-2985,202-4300 Wellington Road,Nanaimo,BC ,V9T 2H3,fitness
Beban Park Recreation Centre,www.nanaimo.ca,,250-756-5200,2300 Bowen Rd,Nanaimo,BC ,V9R 1Z7,fitness
Harbour City Gymnastics Centre,www.2507569102.yp.ca,,250-756-9102,1911 Wilfert Road,Nanaimo,BC ,V9S 3H6,fitness
V-Spot Fitness & Wellness Centre,www.2507622054.yp.ca,,250-762-2054,2080B Springfield Road,Kelowna,BC ,V1Y 9N7,fitness
Great Way Martial Arts,www.greatwayma.ca,gwma@shaw.ca,250-762-4754,2243A Leckie Road,Kelowna,BC ,V1X 6Y5,fitness
TEAM Fitness Inc,www.2507624957.yp.ca,,250-762-4957,2B-1632 Dickson Avenue,Kelowna,BC ,V1Y 7T2,fitness
The Woman's Place Fitness Group,www.twpfitness.com,info@twpfitness.com,250-762-7255,123-1889 Springfield Road,Kelowna,BC ,V1Y 5V5,fitness
Holiday Inn Express,www.2507630500.yp.ca,,250-763-0500,2429 Highway 97 North,Kelowna,BC ,V1X 4J2,fitness
Kettle Valley Fitness,www.2507640476.yp.ca,,250-764-0476,100-5309 Main Street,Kelowna,BC ,V1W 4V3,fitness
Pinnacle Elite Athlete,www.2507643189.yp.ca,,250-764-3189,4105 Gordon Drive,Kelowna,BC ,V1W 4Z1,fitness
H20 Adventure & Fitness Centre,www.2507644040.yp.ca,,250-764-4040,4075 Gordon Dr,Kelowna,BC ,V1W 4Z1,fitness
Okanagan Gymnastics Centre,www.2507650888.yp.ca,,250-765-0888,365 Hartman Road,Kelowna,BC ,V1X 2M9,fitness
Kelowna Pilates Studio,www.2507652665.yp.ca,,250-765-2665,104-145 Asher Road,Kelowna,BC ,V1X 3H5,fitness
Aradia Fitness,www.2507653887.yp.ca,,250-765-3887,204-3699 Highway 97 North,Kelowna,BC ,V1X 5C3,fitness
Bodyz In Motion Health & Fitness,www.2507660611.yp.ca,,250-766-0611,106-391 Tilley Rd,Winfield,BC,,fitness
Curves,www.2507662238.yp.ca,,250-766-2238,105-9685 Highway 97,Winfield,BC ,V4V 1P5,fitness
Curves,www.2507670221.yp.ca,,250-767-0221,64-5500 Clements Crescent RR 5,Peachland,BC ,V0H 1X5,fitness
Peachland Fitness & Health Bar,www.peachlandfitclub.com,,250-767-3457,50-5500 Clements Crescent RR 5,Peachland,BC ,V0H 1X5,fitness
Curves,www.2507682254.yp.ca,,250-768-2254,109-2565 Main Street,Westbank,BC ,V4T 2B4,fitness
Body Fit Fitness Centre,www.bodyfitkelowna.ca,sales@bodyfitkelowna.ca,250-769-5117,104-2476 Westlake Road,Kelowna,BC ,V1Z 2V2,fitness
Eurosport Fitness Innovations Inc,www.2507697764.yp.ca,,250-769-7764,1315 Industrial Road,Kelowna,BC ,V1Z 1G4,fitness
Gridiron Fitness Centre,www.2507822348.yp.ca,,250-782-2348,1148 102 Avenue,Dawson Creek,BC ,V1G 2C1,fitness
Physiques Fitness,www.2507823488.yp.ca,,250-782-3488,1401 102 Avenue,Dawson Creek,BC ,V1G 2E1,fitness
Curves,www.2507823505.yp.ca,,250-782-3505,10300 8 Street,Dawson Creek,BC ,V1G 4W9,fitness
Brannigan's Athletic Club,www.2507827365.yp.ca,,250-782-7365,11605 8 Street,Dawson Creek,BC ,V1G 4N9,fitness
Super 8,www.2507828899.yp.ca,,250-782-8899,1440 Alaska Avenue,Dawson Creek,BC ,V1G 1Z5,fitness
Curves,www.2507851123.yp.ca,,250-785-1123,102-10419 100 Street,Fort St John,BC ,V1J 3Z3,fitness
Red Dragon Taekwondo School,www.2507852736.yp.ca,,250-785-2736,9820 110 Avenue,Fort St John,BC ,V1J 2T1,fitness
Maximum Fitness Center,www.maxxs.com,,250-785-3488,10023 95 Avenue,Fort St John,BC ,V1J 1H9,fitness
Today's Techniques,www.2507857939.yp.ca,,250-785-7939,10208 100 Street,Fort St John,BC ,V1J 3Y9,fitness
Gear Serious Fitness & Nutrition,www.2507879757.yp.ca,,250-787-9757,9828 98A Avenue,Fort St John,BC ,V1J 1S2,fitness
Country Squire Motor Inn,www.2507882276.yp.ca,,250-788-2276,5317 S Access,Chetwynd,BC ,V0C 1J0,fitness
Curves Nor-Lin Ventures,www.2507889422.yp.ca,,250-788-9422,4901 Access Rd,Chetwynd,BC ,V0C 1J0,fitness
Hills Health & Guest Ranch The,www.2507915225.yp.ca,,250-791-5225,4871 Cariboo Hwy 97,108 Mile Ranch,BC ,V0K 2Z0,fitness
Livefit Training,www.livefittraining.ca,jena@livefittraining.ca,250-802-5362,2079 Mountain Vista Dr,Nanaimo,BC ,V9T 6S4,fitness
Shuswap Core Pilates,www.2508040393.yp.ca,,250-804-0393,2-661 Ross Street Ne,Salmon Arm,BC ,V1E 2T3,fitness
Curves,www.2508040644.yp.ca,,250-804-0644,Suite 400-251 Trans-Can Hwy Nw,Salmon Arm,BC ,V1E 2W5,fitness
Cardio-Core Fitness Bootcamp,www.2508082673.yp.ca,,250-808-2673,2041 Harvey Avenue,Kelowna,BC ,V1Y 6G7,fitness
Curves,www.2508140288.yp.ca,,250-814-0288,Suite 1-320 1st St,Revelstoke,BC ,V0E 2S0,fitness
Six Mile Fitness,www.2508254033.yp.ca,,250-825-4033,2771 Hwy 3A,Nelson,BC ,V1L 6L6,fitness
Cool Running Walking & Fitness Inc,www.2508321381.yp.ca,,250-832-1381,3-1050 10 Avenue Sw,Salmon Arm,BC ,V1E 1T2,fitness
ProActive Fitness Ltd,www.2508323200.yp.ca,,250-832-3200,1-2770 10 Avenue Ne,Salmon Arm,BC ,V1E 2S4,fitness
Shuswap Dance Center,www.2508325258.yp.ca,,250-832-5258,590 Okanagan Avenue Se,Salmon Arm,BC ,V1E 1G7,fitness
Body Effects Health & Fitness Ltd,www.2508326789.yp.ca,,250-832-6789,681 Marine Park Drive Ne,Salmon Arm,BC ,V1E 2W7,fitness
Lifetime Fitness Ltd,www.2508334799.yp.ca,,250-833-4799,2450 Trans-Can Hwy Ne,Salmon Arm,BC ,V1E 4P3,fitness
Days Inn & Suites Revelstoke,www.daysinnrevelstoke.ca,mail@daysinnrevelstoke.ca,250-837-2191,301 Wright St,Revelstoke,BC ,V0E 2S0,fitness
Trans-Canada Fitness,www.2508373440.yp.ca,,250-837-3440,501 W 2nd St,Revelstoke,BC ,V0E 2S0,fitness
Body Sense Gym & Fitness,www.2508374433.yp.ca,,250-837-4433,215 E Victoria,Revelstoke,BC ,V0E 2S0,fitness
Curves,www.2508386543.yp.ca,,250-838-6543,600 Granville Ave,Enderby,BC ,V0E 1V1,fitness
Interior Fitness,www.2508386555.yp.ca,,250-838-6555,506A Granville Ave,Enderby,BC ,V0E 1V1,fitness
Curves,www.2508457277.yp.ca,,250-845-7277,9- 3459 9th St,Houston,BC ,V0J 1Z0,fitness
Steelhead Fitness Center,www.2508457900.yp.ca,,250-845-7900,3337 6th St,Houston,BC ,V0J 1Z0,fitness
Fitness Northwest,www.2508472269.yp.ca,,250-847-2269,3771 Broadway,Smithers,BC ,V0J 2N0,fitness
Core Essentials,www.2508512673.yp.ca,,250-851-2673,102-153 Seymour Street,Kamloops,BC ,V2C 2C7,fitness
Flaman Fitness Equipment Kamloops Ltd,www.2508515486.yp.ca,,250-851-5486,2381 Drummond Court,Kamloops,BC ,V1S 1T8,fitness
Best Western Inn-Kelowna,www.2508601212.yp.ca,,250-860-1212,2402 Highway 97 North,Kelowna,BC ,V1X 4J1,fitness
B C Interior Martial Arts Academy,www.2508602126.yp.ca,,250-860-2126,510 Bay Avenue,Kelowna,BC ,V1Y 7J7,fitness
iQuest Healthcare & Fitness Centre,www.2508603413.yp.ca,,250-860-3413,3-1745 Spall Road,Kelowna,BC ,V1Y 4P7,fitness
iQuest Healthcare & Fitness Centre,www.2508603456.yp.ca,,250-860-3456,1745 Spall Road,Kelowna,BC ,V1Y 4P7,fitness
Premiere Massage Therapy & Pilates Studio,www.2508604104.yp.ca,,250-860-4104,205-3320 Richter Street,Kelowna,BC ,V1W 4V5,fitness
Eurosport Fitness Factory Outlet,www.2508604919.yp.ca,,250-860-4919,489 Bernard Avenue,Kelowna,BC ,V1Y 6N8,fitness
Okanagan Seasons Resort,www.2508605707.yp.ca,,250-860-5707,1580 Highway 33 West,Kelowna,BC ,V1X 1Z9,fitness
Global Fitness Centre,www.globalfitnesskelowna.com,generalmanager@globalfitnesskelowna.com,250-860-6900,1574 Harvey Avenue,Kelowna,BC ,V1Y 6G2,fitness
Advanced Therapeutic Massage & Fitness,www.2508607147.yp.ca,,250-860-7147,200-2000 Spall Road,Kelowna,BC ,V1Y 9P6,fitness
Beyond The Crux,www.2508607325.yp.ca,,250-860-7325,2-1414 Hunter Court,Kelowna,BC ,V1X 6E6,fitness
Okanagan Pilates & Health Inc,www.2508611925.yp.ca,,250-861-1925,1616 Pandosy Street,Kelowna,BC ,V1Y 1P7,fitness
Capri Centre Curves,www.2508612901.yp.ca,,250-861-2901,Suite 168A-1835 Gordon Dr,Kelowna,BC ,V1Y 3H4,fitness
Pacific Interior Pilates Inc,www.2508614452.yp.ca,,250-861-4452,102-546 Leon Avenue,Kelowna,BC ,V1Y 6J6,fitness
Curves,www.2508615880.yp.ca,,250-861-5880,15-150 Hollywood Road,Kelowna,BC ,V1X 3S9,fitness
Bradshaw Sandra,www.sandrabradshaw.com,,250-862-8489,1375 Orchard Drive,Kelowna,BC ,V1Y 3V1,fitness
Rockhard Family Fitness Centre,www.2508652131.yp.ca,,250-865-2131,216 Alpine,Elkford,BC ,V0B 1H0,fitness
Bikram Hot Yoga,www.2508690468.yp.ca,,250-869-0468,555 Lawrence Avenue,Kelowna,BC ,V1Y 6L8,fitness
One Life,www.2508691427.yp.ca,,250-869-1427,6-1905 Evergreen Court,Kelowna,BC ,V1Y 9L4,fitness
Curves,www.2508770123.yp.ca,,250-877-0123,3778 Fourth Avenue RR 3,Smithers,BC ,V0J 2N3,fitness
Compton Sports Training Systems Inc,www.2508962787.yp.ca,,250-896-2787,2-3950 Quadra Street,Saanich,BC ,V8X 1J6,fitness
Fitness Excellence,www.2508973552.yp.ca,,250-897-3552,2637 Moray Place,Courtenay,BC ,V9N 8A9,fitness
Club Phoenix,www.club-phoenix.com,info@club-phoenix.com,250-920-0300,2122A Government Street,Victoria,BC ,V8T 5G5,fitness
Willow Point East Central Fitness,www.2509232232.yp.ca,,250-923-2232,101-2266 South Island Highway,Campbell River,BC ,V9W 1C3,fitness
Pace Setters Womens Fitness,www.2509495999.yp.ca,,250-949-5999,101-8615 Shipley,Port Hardy,BC ,V0N 2P0,fitness
First Choice Fitness,www.2509496446.yp.ca,,250-949-6446,7070 Market,Port Hardy,BC ,V0N 2P0,fitness
Funtastic Sports & Courts,www.2509498505.yp.ca,,250-949-8505,4990 Beaver Harbour Rd,Port Hardy,BC ,V0N 2P0,fitness
Wawiskas Fitness Centre,www.2509572302.yp.ca,,250-957-2302,212 Wabalisla,Bella Bella,BC ,V0T 1Z0,fitness
University Of Northern British Columbia,www.2509606366.yp.ca,,250-960-6366,3333 University Way,Prince George,BC ,V2N 4Z9,fitness
Rocky Mountain Fitness,www.2509643100.yp.ca,,250-964-3100,101-5935 O'Grady Road,Prince George,BC ,V2N 6Z5,fitness
Avatar Self Defense Ltd,www.2509790515.yp.ca,,250-979-0515,90-2789 Highway 97 North,Kelowna,BC ,V1X 4J8,fitness
Gold City Fitness Ltd,www.2509910303.yp.ca,,250-991-0303,462 Reid Street,Quesnel,BC ,V2J 2M6,fitness
Curves,www.2509910668.yp.ca,,250-991-0668,537 Reid Street,Quesnel,BC ,V2J 2M8,fitness
Heather Hartridge Personal Fitness Training,www.2509921502.yp.ca,,250-992-1502,1215 Cariboo Hwy 97 N,Quesnel,BC ,V2J 4E2,fitness
Gold's Gym,www.2509929711.yp.ca,,250-992-9711,101 North Star Road,Quesnel,BC ,V2J 5K2,fitness
Curves,www.6042055363.yp.ca,,604-205-5363,6532 Hastings Street,Burnaby,BC ,V5B 1S2,fitness
Days Inn Vancouver Airport,www.daysinn.ca,,604-207-8000,2840 Sexsmith Road,Richmond,BC ,V6X 2H3,fitness
Drive Fitness Inc,www.6042149778.yp.ca,,604-214-9778,140-7740 Alderbridge Way,Richmond,BC ,V6X 2A3,fitness
Naked Body Shop,www.6042152122.yp.ca,,604-215-2122,Rear-1460 Venables Street,Vancouver,BC ,V5L 2G7,fitness
BTC Fitness,www.6042157324.yp.ca,,604-215-7324,2555 Nootka,Vancouver,BC ,V5M 3M4,fitness
SYMMETRIX - Exercise & Rehabilitation Specialists,www.6042187977.yp.ca,,604-218-7977,105-1238 Seymour Street,Vancouver,BC ,V6B 6J3,fitness
Curves West Point Grey,www.6042211811.yp.ca,,604-221-1811,2570 Tolmie Street,Vancouver,BC ,V6R 4R4,fitness
Westside Gym,www.6042242639.yp.ca,,604-224-2639,3785 10th Avenue West,Vancouver,BC ,V6R 2G5,fitness
West Point Grey Physiotherapy Clinic,www.6042243235.yp.ca,,604-224-3235,4347 10th Avenue West,Vancouver,BC ,V6R 2H6,fitness
Gold's Gym UBC,www.6042244699.yp.ca,,604-224-4699,230-2155 Allison Road,Vancouver,BC ,V6T 1T5,fitness
U & I Beauty & Fitness Centre Ltd,www.6042320331.yp.ca,,604-232-0331,Suite 107-8300 Capstan Way,Richmond,BC ,V6X 4B7,fitness
Planet Woman,www.6042336991.yp.ca,,604-233-6991,455-9100 Blundell Road,Richmond,BC ,V6Y 3X9,fitness
A L I V E Fitness,www.6042400825.yp.ca,,604-240-0825,216-3650 Mount Seymour Parkway,North Vancouver,BC ,V7H 2Y5,fitness
Csep Health & Fitness Program BC,www.6042412266.yp.ca,,604-241-2266,7504 Chelsea Place,Richmond,BC ,V7C 3S9,fitness
Big Al's Aquarium Services,www.6042440700.yp.ca,,604-244-0700,5335 No. 3 Road,Richmond,BC ,V6X 2C7,fitness
Reflex Fitness & Nutrition,www.6042441730.yp.ca,,604-244-1730,130-12560 Bridgeport Road,Richmond,BC ,V6V 2N5,fitness
Gold's Gym,www.6042444653.yp.ca,,604-244-4653,14380 Triangle Road,Richmond,BC ,V6W 1B1,fitness
Sirota's Alchymy Inc,www.6042448842.yp.ca,,604-244-8842,160-5640 Hollybridge Way,Richmond,BC ,V7C 4N3,fitness
