"Woodstock 1st Nations Health Ctr","506-325-3570","NB ","www.5063253570.yp.ca",,clinic
"Woodstock Veterinary Clinic Inc","506-328-8248","767 Main Street , Woodstock , NB E7M 2G2","www.5063288248.yp.ca",,clinic
"Yukon Denture Clinic","1-888-660-1839","","www.8886601839.yp.ca",,clinic
"Anti-Aging Medical & Laser Clinic","1-877-422-4464","","www.8774224464.yp.ca",,clinic
"Antipoverty Legal Clinic","506-632-0096","NB ","www.5066320096.yp.ca",,clinic
"Any Body Consulting & Physiotherapy","506-652-3121","115 Hazen Street , Saint John , NB E2L 3L3","www.5066523121.yp.ca",,clinic
"Apex Denture Clinic Ltd","506-632-0097","90 Lansdowne Avenue , Saint John , NB E2K 2Z8","www.apexdentureclinicsj.com",,clinic
"Apex Denture Clinic Ltd","506-632-0097","90 Lansdowne Avenue , Saint John , NB E2K 2Z8","www.apexdentureclinicsj.com",,clinic
"A Quality Health Massage Clinic","506-260-3893","785 St Mary's , Fredericton , NB E3B 1H2","www.5062603893.yp.ca",,clinic
"Argus Hearing Center","506-857-3223","408 Mountain Road , Moncton , NB E1C 2M9","www.argushearing.com",,clinic
"Arsenault Andrew Dr","506-450-9977","636 New Maryland Hwy , Fredericton , NB E3B 4X6","www.5064509977.yp.ca",,clinic
"Assure Care Pedorthics","506-386-2274","Suite 105 Riverview Medical Clinic , Moncton , NB E1B 4T9","www.assurecare.ca",,clinic
"Atlantic Chinese Acupuncture & Natural Medicine Clinic","506-458-2211","365 Brunswick Street , Fredericton , NB E3B 1H2","www.5064582211.yp.ca",,clinic
"Atlantic Chinese Acupuncture & Natural Medicine Clinic","506-466-1139","33 Wall Street , St Stephen , NB E3L 2L5","www.5064661139.yp.ca",,clinic
"Atlantic College of Therapeutic Massage","506-451-8188","440 King , Fredericton , NB E3B 5H8","www.actmonline.com",,clinic
"Atlantic Rehab Physiotherapy Clinic","506-642-5005","15 Main Street West , Saint John , NB E2M 3M9","www.5066425005.yp.ca",,clinic
"Atlantic Rehab Physiotherapy Clinic","506-642-5616","NB ","www.5066425616.yp.ca",,clinic
"Atlantic Sport Massage Clinic","506-389-9636","165 Gordon Street , Moncton , NB E1C 1N1","www.5063899636.yp.ca",,clinic
"Attention Disorder Clinic","506-472-2886","S211-403 Regent Street , Fredericton , NB E3B 3X6","www.5064722886.yp.ca",,clinic
"A Women's Choice Clinic","509-575-6422","106 East E Street , Yakima ","www.5095756422.yp.ca",,clinic
"Basque Eric Dr","506-393-5000","7496 Route 11 , Pointe Des Robichaud , NB E1X 1K9","www.5063935000.yp.ca",,clinic
"Bath Medical Clinic","506-278-3290","NB ","www.5062783290.yp.ca",,clinic
"Bath Medical Clinic","506-278-5200","NB ","www.5062785200.yp.ca",,clinic
"Bathurst Veterinary Clinic","506-548-4631","285 Allison Crescent , Bathurst , NB E2A 3B4","www.5065484631.yp.ca",,clinic
"Bay City Physiotherapy Clinic","506-633-0189","30 Prince Edward Street , Saint John , NB E2L 4M5","www.5066330189.yp.ca",,clinic
"Bay City Physiotherapy Clinic","506-632-3216","NB ","www.5066323216.yp.ca",,clinic
"Bayside Dental Clinic","506-657-5050","99 Bayside Drive , Saint John , NB E2J 1A1","www.5066575050.yp.ca",,clinic
"B C Assn Of Clinical Counsellors","1-800-909-6303","","www.8009096303.yp.ca",,clinic
"Beckman Coulter Canada Inc","1-800-463-7828","Mississauga ","www.8004637828.yp.ca",,clinic
"Beijing Traditional Chinese Medicine Clinic","506-455-6067","151 Brunswick Street , Fredericton , NB E3B 1G7","www.5064556067.yp.ca",,clinic
"Beltone Hearing Clinic","1-800-665-8044","","www.8006658044.yp.ca",,clinic
"Bennett Jo-Ann","506-433-3802","11-654 Main Street , Sussex , NB E4E 7H9","www.5064333802.yp.ca",,clinic
"B G Denture Clinic","1-800-667-1588","","www.8006671588.yp.ca",,clinic
"Blackville Health Center","506-843-2910","Blackville , NB E0C 1C0","www.5068432910.yp.ca",,clinic
"Blairlyn Auto Clinic","506-536-3611","157 Queens Road , Sackville , NB E4L 2B5","www.5065363611.yp.ca",,clinic
"Blairlyn Auto Clinic & Drag Chassis Setup","506-536-3611","157 Queens Road , Sackville , NB E4L 2B5","www.5065363611.yp.ca",,clinic
"Blood Collectors Inc","506-444-9111","Fredericton , NB ","www.5064449111.yp.ca",,clinic
"Bob Becott Denture Clinic","1-888-267-5600","","www.8882675600.yp.ca",,clinic
"Body In Health Therapeutic Clinic","506-461-5218","S205-259 Brunswick Street , Fredericton , NB E3B 1G8","www.5064615218.yp.ca",,clinic
"Body Renewal Therapeutic Massage Clinic","506-476-3285","110 Queen Street , Fredericton , NB E3B 1A5","www.5064763285.yp.ca",,clinic
"Bouctouche Denture Clinic","506-743-8877","123 Irving Boulevard , Bouctouche , NB E4S 3K2","www.5067438877.yp.ca",,clinic
"Brighton Acupuncture Clinic","506-375-4706","6441 Route 105 , Lower Brighton , NB E7P 3J5","www.5063754706.yp.ca",,clinic
"Brine's Furniture Clinic","506-532-1567","21 Darrowby Lane , Shediac Cape , NB E4P 3A9","www.5065321567.yp.ca",,clinic
"Britco Structures Ltd","1-800-527-4826","","www.britco.com",,clinic
"Brookside Dental Clinic","506-452-1985","Unit F 1050 Douglas av , Fredericton , NB E3B 4X8","www.5064521985.yp.ca",,clinic
"Brunswick Denture Clinic","506-433-5070","24 Park Street , Sussex , NB E4E 1T8","www.5064335070.yp.ca",,clinic
"Brunswick Square Dental Clinic","506-658-1550","3rd Level Brunswick Square , Saint John , NB E2L 4W3","www.5066581550.yp.ca",,clinic
"Burnt Church Wellness Centre","506-776-1244","610 Bayview Dr , Neguac , NB ","www.5067761244.yp.ca",,clinic
"Cambridge Narrows Medical Clinic","506-488-2240","Cambridge Narrows , Gagetown , NB E0E 1B0","www.5064882240.yp.ca",,clinic
"Cameron Street Clinic","506-858-0287","107 Cameron Street , Moncton , NB E1C 5Y7","www.5068580287.yp.ca",,clinic
"Campbell Drive Medical Clinic","506-847-5988","115 Campbell Drive , Rothesay , NB E2E 6E4","www.5068475988.yp.ca",,clinic
"Campobello Health Centre","506-752-4100","Campobello , Roosevelt Campobello , NB ","www.5067524100.yp.ca",,clinic
"Canadian Blood Services","506-648-5012","405 University Av , Saint John , NB ","www.5066485012.yp.ca",,clinic
"Canadian Blood Services","1-888-33-BLOOD","","www.8883325663.yp.ca",,clinic
"Canadian Blood Services","1-888-332-5663","","www.8883325663.yp.ca",,clinic
"Canadian Blood Services","1-888-332-5663","","www.8883325663.yp.ca",,clinic
"Canadian Blood Services","1-888-332-5663","","www.8883325663.yp.ca",,clinic
"Canadian Blood Services","1-888-236-6283","405 University Av No Charge-Dial ","www.8882366283.yp.ca",,clinic
"Canadian Golf Academy","1-888-698-4653","Charlottetown Pe ","www.8886984653.yp.ca",,clinic
"Canterbury Dental Clinic","506-634-7115","18 Canterbury Street , Saint John , NB E2L 2C4","www.5066347115.yp.ca",,clinic
"Capilia","1-866-922-7454","","www.capilia.ca",,clinic
"Carleton Dental Clinic","506-328-2710","316 Houlton Rd , Woodstock , NB E7M 5L2","www.5063282710.yp.ca",,clinic
"Carrefour Dentaire De Montreal","514-721-6006","1101 Belanger E , Montreal , QC ","www.5147216006.yp.ca",,clinic
"Carrier Sekani Family Services Mobile Diabetes Telemedicine Clinic","1-866-562-0291","","www.csfs.org",,clinic
"Caux Gilbert Denture Clinic Inc","506-548-5888","437 King Avenue , Bathurst , NB E2A 1P6","www.5065485888.yp.ca",,clinic
"CBI Health","1-800-463-2225","","www.cbi.ca",,clinic
"Cedar River Clinic","425-255-0471","4300 Talbot Rd S Renton WA USA ","www.4252550471.yp.ca",,clinic
"Cedar River Clinics-Renton","425-255-0471","4300 Talbot Rd S , Renton ","www.4252550471.yp.ca",,clinic
"Central Denture Clinic (1985) Ltd","506-642-4990","14 King Square South , Saint John , NB E2L 1E5","www.5066424990.yp.ca",,clinic
"Central Foot Clinic","1-866-947-6761","200-428 Portage Wpg ","www.8669476761.yp.ca",,clinic
"Centre Chiropratique Dieppe Chiropractic Center","506-389-9529","421 Avenue Acadie , Dieppe , NB E1A 1H4","www.5063899529.yp.ca",,clinic
"Centre De Sante Baie Ste Anne","506-228-2004","Baie-Sainte-Anne , Baie-Ste-Anne , NB E0C 1A0","www.5062282004.yp.ca",,clinic
"Centre de Santé Chaleur","506-542-2434","Pointe-Verte , Petit-Rocher , NB E0B 2E0","www.5065422434.yp.ca",,clinic
"Centre de santé de Campobello","506-752-4100","Campobello , Roosevelt Campobello , NB ","www.5067524100.yp.ca",,clinic
"Centre de santé de Fundy","506-456-4200","Blacks Harbour , NB E0G 1H0","www.5064564200.yp.ca",,clinic
"Centre de santé de Miscou","506-344-3434","NB ","www.5063443434.yp.ca",,clinic
"Centre de santé de Paquetville","506-764-2424","1096 Rue Du Parc , Paquetville , NB E8R 1J4","www.paquetville.com",,clinic
"Centre De Sante De Rogersville","506-775-2030","Rogersville , NB E4Y 1S6","www.5067752030.yp.ca",,clinic
"Centre De Sante De Rogersville","506-775-2025","NB ","www.5067752025.yp.ca",,clinic
"Centre de santé de Sainte-Anne","506-445-6200","NB ","www.5064456200.yp.ca",,clinic
"Centre de Santé Mentale","506-778-6107","1780 Water , Nelson-Miramichi , NB ","www.5067786107.yp.ca",,clinic
"Centre de Santé mentale","506-523-7620","Kent NB ","www.5065237620.yp.ca",,clinic
"Centre De Sante Neguac","506-776-3876","Neguac , Neguac , NB E0C 1S0","www.5067763876.yp.ca",,clinic
"Centre De Sante Sexuelle","506-856-3310","81 Albert NB ","www.5068563310.yp.ca",,clinic
"Centre de soins de santé Gibson","506-447-4444","231 Canada Street , Fredericton , NB E3A 4A1","www.5064474444.yp.ca",,clinic
"Centre Médical Communautaire","506-474-4611","715 Priestman Street , Fredericton , NB E3B 5W7","www.5064744611.yp.ca",,clinic
"Centre Medical Regional de Shediac","506-533-2700","419 Main Street , Shediac , NB E4P 2B8","www.5065332700.yp.ca",,clinic
"CGM Denture Clinic","506-458-1590","245 Main Street , Fredericton , NB E3A 1E1","www.5064581590.yp.ca",,clinic
"Champlain Dental Clinic","506-857-0888","Place Champlain Place , Moncton , NB E1A 4X5","www.5068570888.yp.ca",,clinic
"Champlain Physiotherapy Clinic","506-857-4763","140 Rue Champlain , Dieppe , NB E1A 1N8","www.5068574763.yp.ca",,clinic
"Champlain Physiotherapy Clinic","506-857-4760","NB ","www.5068574760.yp.ca",,clinic
"Chaussures Orthèses McGraw","1-800-561-3001","10 rue du Village ","www.8005613001.yp.ca",,clinic
"Chaussures Orthèses McGraw","506-546-9520","Super Mall , Bathurst , NB E2A 2Z9","www.5065469520.yp.ca",,clinic
"Chaussures Orthèses McGraw","506-395-2280","Tracadie , NB E0C 2B0","www.5063952280.yp.ca",,clinic
"Checker Cab","506-450-8294","1077 Riverside Drive , Fredericton , NB E3A 8P9","www.5064508294.yp.ca",,clinic
"Chedore L Denture Clinic","506-357-3111","1285 Onondaga Street , Oromocto , NB E2V 2P8","www.5063573111.yp.ca",,clinic
"Chiasson Chantal Dr Dermatologist (e)","1-877-533-2828","Shediac ","www.8775332828.yp.ca",,clinic
"Chiasson Chantal Dr Dermatologist (e)","506-533-2828","79 Rue Sackville , Shediac , NB E4P 2R1","www.5065332828.yp.ca",,clinic
"Chiasson Chantal Dr Dermatologist (e)","1-877-533-2828","Shediac ","www.8775332828.yp.ca",,clinic
"Chinese Acupuncture & Herb Clinic","506-652-9729","289 Westmorland Road , Saint John , NB E2J 2G2","www.5066529729.yp.ca",,clinic
"Citadel Eyewear","506-855-1199","16 Church Street , Moncton , NB E1C 4Y9","www.5068551199.yp.ca",,clinic
"Clinical Massage Group","506-382-3657","4 St George , Moncton , NB E1C 9E6","www.5063823657.yp.ca",,clinic
"Clinic D Brune Clavette D AC RMT","506-450-6144","34 Talmadge Court , Fredericton , NB E3B 6G4","www.5064506144.yp.ca",,clinic
"Clinic D Brune D AC RMT","506-450-6144","34 Talmadge Court , Fredericton , NB E3B 6G4","www.5064506144.yp.ca",,clinic
"Clinic Gibson Health Clinic","506-447-4444","231 Canada Street , Fredericton , NB E3A 4A1","www.5064474444.yp.ca",,clinic
"Clinic Massothérapie-Kinésithérapie Pierrette Chiasson","506-344-7751","6261 Route 313 , Petite-Lameque , NB E8T 2P4","www.5063447751.yp.ca",,clinic
"Clinique Aprés Heures St-Peter After Hours Clinic","506-546-0730","1047 St Peter Avenue , Bathurst , NB E2A 2Z6","www.5065460730.yp.ca",,clinic
"Clinique Chiropratique Robichaud - Levesque Chiropractic Clinic","506-857-0095","5 Flanders Court , Moncton , NB E1C 0K6","www.5068570095.yp.ca",,clinic
"Clinique CHIROTECH LASER Clinic","506-857-0095","5 Flanders Court , Moncton , NB E1C 0K6","www.5068570095.yp.ca",,clinic
"Clinique de Fertilité Conceptia Fertility Clinic","1-866-381-2229","Moncton ","www.8663812229.yp.ca",,clinic
"Clinique de Fertilité Conceptia Fertility Clinic","506-862-4217","35 Providence NB ","www.5068624217.yp.ca",,clinic
"Clinique de Fertilite Conceptia Fertility Clinic","1-866-381-2229","Moncton ","www.8663812229.yp.ca",,clinic
"Clinique de médiation familiales pcl","506-739-5550","52 Rue De L'Eglise , Edmundston , NB E3V 1J5","www.5067395550.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","Centre Ville , Campbellton , NB E3N 3L4","www.5067533339.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","NB ","www.5067533339.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","NB ","www.5067533339.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","NB ","www.5067533339.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","NB ","www.5067533339.yp.ca",,clinic
"Clinique Dentaire de City Centre Dental Clinic","506-753-3339","NB ","www.5067533339.yp.ca",,clinic
"Clinique Dentaire Dieppe Dental Clinic","506-859-6044","114 Rue Champlain , Dieppe , NB E1A 1N7","www.5068596044.yp.ca",,clinic
"Clinique de Phlébotomie Jémy Blood Clinic","506-532-8392","334 Main Street , Shediac , NB E4P 2E5","www.5065328392.yp.ca",,clinic
"Clinique De Physiothérapie D'Edmundston","506-739-7103","455 rue Victoria , Edmundston , NB E3V 2K7","www.5067397103.yp.ca",,clinic
"Clinique De Psychologie Appliquée","506-858-9180","661 Mountain Road , Moncton , NB E1C 2P4","www.5068589180.yp.ca",,clinic
"Clinique Image Clinic","1-866-644-0333","93 Victoria Moncton NB ","www.8666440333.yp.ca",,clinic
"Clinique Image Clinic","506-858-0333","93 Victoria , Moncton , NB E1C 1P6","www.5068580333.yp.ca",,clinic
"Clinique médicale dépannage du Marais","506-384-1110","185 Avenue Acadie , Dieppe , NB E1A 1G6","www.5063841110.yp.ca",,clinic
"Clinique Medicale de Tracadie","506-395-1140","NB ","www.5063951140.yp.ca",,clinic
"Clinique Médicale Dr Yen Tran Huu","506-739-6992","118 rue Principale , Saint-Jacques , NB E7B 1V8","www.5067396992.yp.ca",,clinic
"Clinique Médicale Nepisiguit","506-546-6696","NB ","www.5065466696.yp.ca",,clinic
"Clinique Médicale Saint-Jacques","506-739-7708","160 Rue Principale , Saint-Jacques , NB E7B 1W4","www.5067397708.yp.ca",,clinic
"Clinique Médicale Sportive Physiothérapie Sud-Est","506-382-2285","313 Mountain Road , Moncton , NB E1C 2M2","www.5063822285.yp.ca",,clinic
"Clinique Optovision Clinic","506-735-8841","14 rue Emmerson , Edmundston , NB E3V 1R7","www.optovision.ca",,clinic
"Clinique Optovision Clinic","506-235-1883","159A Rue Canada , Saint-Quentin , NB E8A 1J5","www.5062351883.yp.ca",,clinic
"Clinique Optovision Clinic","506-739-5806","NB ","www.5067395806.yp.ca",,clinic
"Clinique Pieds En Sante Lise Desmeules Infirmiere","506-735-3366","16 Avenue Breau , Edmundston , NB E3V 3Z6","www.5067353366.yp.ca",,clinic
"Clinique Sans Rendez-vous","506-737-1083","60 Avenue Bateman , Edmundston , NB E3V 4X6","www.5067371083.yp.ca",,clinic
"Cliniques de Sante Publique","506-453-5200","NB ","www.5064535200.yp.ca",,clinic
"Cli Vet Grand Falls Vet Clinic","506-473-2135","15970 Undine , Grand Falls , NB E0J 1M0","www.5064732135.yp.ca",,clinic
"Collège Atlantique de Massage Thérapeutique","506-855-2286","1040 Champlain , Dieppe , NB E1A 1P8","www.5068552286.yp.ca",,clinic
"Community Health Clinic","506-452-6383","NB ","www.5064526383.yp.ca",,clinic
"Computer Clinic","506-382-0444","1 Humphrey Street , Moncton , NB E1C 6N8","www.5063820444.yp.ca",,clinic
"Courtyard Medical Clinic","506-375-4250","Hartland , NB E7P 2N2","www.5063754250.yp.ca",,clinic
"Coverdale Infusion Clinic","506-633-0030","229 Millidge Avenue , Saint John , NB E2K 2M4","www.5066330030.yp.ca",,clinic
"Craig's Auto Clinic","506-458-9402","912 Union Street , Fredericton , NB E3A 3P8","www.5064589402.yp.ca",,clinic
"Craig's Auto Clinic","506-459-4131","NB ","www.5064594131.yp.ca",,clinic
"Cranston Avenue Dental Clinic","506-652-1119","153 Cranston Avenue , Saint John , NB E2K 3N3","www.5066521119.yp.ca",,clinic
"Crown Street Medical Clinic","506-635-2273","110 Crown Street , Saint John , NB E2L 2X7","www.5066352273.yp.ca",,clinic
"David A Hey MCPA CAFCI","506-847-9510","147 Old Hampton Rd , Rothesay , NB E0G 2W0","www.5068479510.yp.ca",,clinic
"Daytime Walk-In Clinique","506-548-1113","1047 St Peter Avenue , Bathurst , NB E2A 2Z6","www.5065481113.yp.ca",,clinic
"Deer Island Health Center","506-747-4150","NB ","www.5067474150.yp.ca",,clinic
"Dental Clinic Highfield Square","506-858-5559","NB ","www.5068585559.yp.ca",,clinic
"Dental Clinic Highfield Square","506-858-5559","1100 Main NB ","www.5068585559.yp.ca",,clinic
"Dental Clinic Northwest Centre","506-856-9002","1380 Mountain Road , Moncton , NB E1C 2T8","www.5068569002.yp.ca",,clinic
"DermaLaser Esthetic Medical Clinic","506-533-2828","79 rue Sackville , Shediac , NB E4P 2R1","www.dermalaserclinic.ca",,clinic
"DermaLaser Esthetic Medical Clinic","1-877-533-2828","79 Sackville Shediac Nb ","www.dermalaserclinic.ca",,clinic
"DermaLaser Esthetic Medical Clinic","1-877-533-2828","79 Sackville ","www.dermalaserclinic.ca",,clinic
"DermaLaser Medical Clinic","1-877-533-2828","79 Sackville Shediac Nb ","www.8775332828.yp.ca",,clinic
"DermaLaser Medical Esthetic Clinic","1-877-533-2828","79 Sackville Shediac Nb ","www.8775332828.yp.ca",,clinic
"Dieppe Animal Clinic","506-857-9070","120 Rue Champlain , Dieppe , NB E1A 1N7","www.5068579070.yp.ca",,clinic
"Disability Claims Advocacy Clinic Inc","1-877-793-3222","","www.8777933222.yp.ca",,clinic
"Doaktown Dental Clinic","506-365-4441","271 Main Street , Doaktown , NB E9C 1A9","www.5063654441.yp.ca",,clinic
"Doaktown Dental Clinic","506-365-9888","NB ","www.5063659888.yp.ca",,clinic
"Dove Massage Therapy Clinic","506-622-0455","65 Henry Street , Miramichi , NB E1V 2N4","www.5066220455.yp.ca",,clinic
"Dr Brian Alexander AuD","506-384-4327","860 Mountain Road , Moncton , NB E1C 2N7","www.alexanderhearing.ca",,clinic
"D R Denture Clinic","506-382-1106","51 Highfield Street , Moncton , NB E1C 5N2","www.5063821106.yp.ca",,clinic
"Dr Georges-L Dumont Regional Hospital","506-862-4000","330 Avenue Universite , Moncton , NB E1C 2Z3","www.5068624000.yp.ca",,clinic
"Drumheller Denture Clinic Ltd","1-877-823-7081","","www.8778237081.yp.ca",,clinic
"Ears 4 You Hearing Clinic","506-693-4056","621 Fairville Boulevard , Saint John , NB E2M 4X5","www.5066934056.yp.ca",,clinic
"Eastern Prosthetic Clinic-Kirsten Simonsen BSc CP(c)","506-858-9667","13-555 Edinburgh Drive , Moncton , NB E1E 4E3","www.5068589667.yp.ca",,clinic
"Eddy Out Depot","506-622-5050","60 Rosebank Dr , Nelson-Miramichi , NB E0C 1H0","www.5066225050.yp.ca",,clinic
"Ellis Denture Clinic","506-328-4588","164 Houlton Road , Woodstock , NB E7M 1Z1","www.5063284588.yp.ca",,clinic
"Ellis Denture Clinic","1-800-336-1455","Woodstock ","www.8003361455.yp.ca",,clinic
"Ellis Denture Clinic","1-800-336-1455","164 Houlton Road , Woodstock , NB E7M 1Z1","www.8003361455.yp.ca",,clinic
"Emmrys Dawe Parlee French Associe(e)s","506-855-5515","300 Main Street , Moncton , NB E1C 1B9","www.5068555515.yp.ca",,clinic
"Fairvale Physiotherapy Clinic","506-847-9510","147 Old Hampton Rd , Rothesay , NB E0G 2W0","www.5068479510.yp.ca",,clinic
"Fairvale Physiotherapy Clinic","506-847-9511","NB ","www.5068479511.yp.ca",,clinic
"Family Eye-Care Clinic (Wetaskiwin)","1-800-263-2030","","www.8002632030.yp.ca",,clinic
"Family Practice Continuous Care Clinic","506-652-6941","168 Rothesay Avenue , Saint John , NB E2J 2B5","www.5066526941.yp.ca",,clinic
"Fit Right Denture Clinic","506-454-3322","1757 Route 640 Hwy , Fredericton , NB E3B 3C9","www.5064543322.yp.ca",,clinic
"Florenceville Massage Therapy Clinic","506-392-8359","23 McCain Street , Florenceville , NB E7L 3J5","www.5063928359.yp.ca",,clinic
"Florenceville Veterinary Clinic","506-392-8377","55 Allison Rd , Florenceville , NB E0J 1K0","www.5063928377.yp.ca",,clinic
"Foot Health Clinic Inc","506-382-9255","100-667 Rue Champlain , Dieppe , NB E1A 1P6","www.5063829255.yp.ca",,clinic
"Forever Healthy Allergy Clinic","506-357-6031","NB ","www.5063576031.yp.ca",,clinic
"Fredericton Medical Clinic","506-458-8665","NB ","www.5064588665.yp.ca",,clinic
"Fredericton Medical Clinic Diabetes Education","506-452-5180","NB ","www.5064525180.yp.ca",,clinic
"Fredericton Naturopathic Clinic","506-450-9440","10-150 Cliffe Street , Fredericton , NB E3A 0A1","www.5064509440.yp.ca",,clinic
"Fredericton Physiotherapy","506-458-0201","1015 Regent Street , Fredericton , NB E3B 6H5","www.5064580201.yp.ca",,clinic
"Fredericton Play Therapy Clinic & Consulting","506-455-5437","Fredericton , NB E3B 2S6","www.5064555437.yp.ca",,clinic
"Fundy Health Centre","506-456-4200","Blacks Harbour , NB E0G 1H0","www.5064564200.yp.ca",,clinic
"Fundy Physiotherapy Clinic","506-849-7246","33 Pettingill Road , Quispamsis , NB E2E 6B1","www.5068497246.yp.ca",,clinic
"Fundy Speech Pathology Clinic Private Practice","506-693-9858","NB ","www.5066939858.yp.ca",,clinic
"FYI Eye Doctors","","","www.fyidoctors.com",,clinic
"Gary Ferguson Counselling","506-458-5576","S211-403 Regent Street , Fredericton , NB E3B 3X6","www.5064585576.yp.ca",,clinic
"Gibson Health Clinic","506-447-4444","231 Canada Street , Fredericton , NB E3A 4A1","www.5064474444.yp.ca",,clinic
"Gilbert's Corner Auto & Clinic Ltd","506-532-3300","Gilbert's Corner , Shediac , NB E4P 3G4","www.5065323300.yp.ca",,clinic
"Gleixner Martin Naturopathic Doctor-Moncton Naturopathic Medical Clinic","506-382-1329","90 Weldon Street , Moncton , NB E1C 5W2","www.5063821329.yp.ca",,clinic
"Grand Falls Physiotherapy Clinic Inc","506-473-2429","592 chemin Madawaska , Grand Falls , NB E3Y 1A2","www.grandfallsphysiotherapy.com",,clinic
"Hair Clinic","1-888-434-4247","Dieppe E1A 1N6","www.8884344247.yp.ca",,clinic
"Hair Clinic","506-382-4247","Dieppe , NB E1A 1N6","www.5063824247.yp.ca",,clinic
"Hair Clinic","1-888-434-4247","100 Champlain Dieppe ","www.8884344247.yp.ca",,clinic
"Hampton Dental Clinic","506-832-5508","942 Main Street , Hampton , NB E5N 6E7","www.5068325508.yp.ca",,clinic
"Hands-On Health Massage Therapy Clinic","506-450-4877","151 Main Street , Fredericton , NB E3A 1C6","www.5064504877.yp.ca",,clinic
"Harrisville Pain Clinic","506-855-6030","1428 Shediac Road , Moncton , NB E1A 7A7","www.5068556030.yp.ca",,clinic
"Haswell Emily Clinical Psychologist","506-454-7792","151 Brunswick Street , Fredericton , NB E3B 1G7","www.5064547792.yp.ca",,clinic
"Hatheway & Instrum Orthodontic Clinic","506-455-9775","NB ","www.5064559775.yp.ca",,clinic
"Health Centre Baie Ste Anne","506-228-2004","Baie-Sainte-Anne , Baie-Ste-Anne , NB E0C 1A0","www.5062282004.yp.ca",,clinic
"Healthier For Life","506-382-5433","200-451 Rue Paul , Dieppe , NB E1A 6W8","www.healthierforlife.ca",,clinic
"Health & Wellness Allergie Clinic","506-467-1297","NB ","www.5064671297.yp.ca",,clinic
"Healthy Path Inc Allergy & Wellness Clinic","506-847-0254","44 Marr Road , Rothesay , NB E2E 3K6","www.5068470254.yp.ca",,clinic
"Healthy Path Inc Allergy & Wellness Clinic","506-847-0509","NB ","www.5068470509.yp.ca",,clinic
"Healthy Touch Massage Therapy Clinic","506-674-4221","50 Union Street , Saint John , NB E2L 1A1","www.5066744221.yp.ca",,clinic
"Heather's Electrolysis Clinic","506-466-5798","363 Milltown Boulevard , St Stephen , NB E3L 1J3","www.5064665798.yp.ca",,clinic
"Heritage Physiotherapy Clinic Ltd","506-857-9044","667 Rue Champlain , Dieppe , NB E1A 1P6","www.5068579044.yp.ca",,clinic
"Homoeopathic Clinic","1-900-451-7284","","www.9004517284.yp.ca",,clinic
"Hôpital et Centre de santé communautaire de Lamèque","506-344-2261","29 Rue De L'Hopital , Lameque , NB E8T 1C5","www.5063442261.yp.ca",,clinic
"Implant & Periodontal Clinic PS","360-671-5500","3628 Meridian Suite 2C , Bellingham ","www.3606715500.yp.ca",,clinic
"Implant & Periodontal Clinic PS","360-757-0201","3628 Meridian Suite 2C , Bellingham ","www.3607570201.yp.ca",,clinic
"In Our Hands Clinical Esthetics","506-855-4264","127 Rue Albeni , Dieppe , NB E1A 1T6","www.5068554264.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","1-866-423-4453","570 Pine Ave , Sparwood ","www.8664234453.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","425-6212","","www.4256212.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","865-2247","","www.8652247.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","425-6212","570 Pine Ave , Sparwood ","www.4256212.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","425-4501","570 Pine Ave , Sparwood ","www.4254501.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","425-2064","570 Pine Ave , Sparwood ","www.4252064.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","425-2064","","www.4252064.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","423-8288","","www.4238288.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","865-2215","","www.8652215.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","1-800-661-0329","","www.8006610329.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","1-800-661-0329","212 Alpine Way , Elkford ","www.8006610329.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","423-8266","1501 5th Ave , Fernie ","www.4238266.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","423-8265","1501 5th Ave , Fernie ","www.4238265.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","423-4453","1501 5th Ave , Fernie ","www.4234453.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","423-8288","1501 5th Ave , Fernie ","www.4238288.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","432-2035","260 4th Ave , Kimberley ","www.4322035.yp.ca",,clinic
"INTERIOR HEALTH AUTHORITY","1-888-426-7566","","www.8884267566.yp.ca",,clinic
